typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,requestedYear,requestedMonth,requestedPeriod,requestedHSCode,productGroup,extractionMethod,extractedAtUTC
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,36,AUS,Australia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,478.0,False,5,u,478.0,False,,False,0.0,False,56026.0,54971.0,56026.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,40,AUT,Austria,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,186993.0,False,5,u,186993.0,False,,False,0.0,False,279506.0,274372.0,279506.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,56,BEL,Belgium,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,51392.0,False,5,u,51392.0,False,,False,0.0,False,236275.0,231428.0,236275.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,76,BRA,Brazil,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,756.0,False,5,u,756.0,False,,False,0.0,False,37329.0,36719.0,37329.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,100,BGR,Bulgaria,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1054.0,False,5,u,1054.0,False,,False,0.0,False,53945.0,52927.0,53945.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,116,KHM,Cambodia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2924.0,False,5,u,2924.0,False,,False,0.0,False,6660.0,6585.0,6660.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,124,CAN,Canada,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,58677.0,False,5,u,58677.0,False,,False,0.0,False,19204172.0,19096898.0,19204172.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,152,CHL,Chile,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,7.0,False,5,u,7.0,False,,False,0.0,False,6301.0,6300.0,6301.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,156,CHN,China,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,31323624.0,False,5,u,31323624.0,False,,False,0.0,False,89258530.0,87712340.0,89258530.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,38268.0,False,5,u,38268.0,False,,False,0.0,False,1852305.0,1848935.0,1852305.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,170,COL,Colombia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,20406.0,False,5,u,20406.0,False,,False,0.0,False,7898.0,7448.0,7898.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,188,CRI,Costa Rica,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,77276.0,False,5,u,77276.0,False,,False,0.0,False,50365920.0,50236645.0,50365920.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,191,HRV,Croatia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,3000.0,False,5,u,3000.0,False,,False,0.0,False,12167.0,12092.0,12167.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,203,CZE,Czechia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6220.0,False,5,u,6220.0,False,,False,0.0,False,2781630.0,2774335.0,2781630.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,208,DNK,Denmark,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10914.0,False,5,u,10914.0,False,,False,0.0,False,52964.0,50646.0,52964.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,233,EST,Estonia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1001.0,False,5,u,1001.0,False,,False,0.0,False,5688.0,5610.0,5688.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,246,FIN,Finland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52497.0,False,5,u,52497.0,False,,False,0.0,False,294752.0,280011.0,294752.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,251,FRA,France,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,12723567.0,False,5,u,12723567.0,False,,False,0.0,False,6423137.0,6391495.0,6423137.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,276,DEU,Germany,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8171634.0,False,5,u,8171634.0,False,,False,0.0,False,26841850.0,26566986.0,26841850.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,332,HTI,Haiti,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6000.0,False,5,u,6000.0,False,,False,0.0,False,6489.0,6480.0,6489.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,348,HUN,Hungary,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1050.0,False,5,u,1050.0,False,,False,0.0,False,66084.0,65100.0,66084.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,699,IND,India,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,131054.0,False,5,u,131054.0,False,,False,0.0,False,587483.0,565048.0,587483.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,360,IDN,Indonesia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,100478.0,False,5,u,100478.0,False,,False,0.0,False,131610.0,126922.0,131610.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,372,IRL,Ireland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,167763.0,False,5,u,167763.0,False,,False,0.0,False,83504428.0,82836219.0,83504428.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,376,ISR,Israel,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,93472.0,False,5,u,93472.0,False,,False,0.0,False,59724474.0,59559477.0,59724474.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,380,ITA,Italy,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,52511.0,False,5,u,52511.0,False,,False,0.0,False,609350.0,593054.0,609350.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,392,JPN,Japan,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,17205003.0,False,5,u,17205003.0,False,,False,0.0,False,38182154.0,37448476.0,38182154.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,404,KEN,Kenya,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1232.0,False,5,u,1232.0,False,,False,0.0,False,27432.0,27375.0,27432.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,440,LTU,Lithuania,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,8242.0,False,5,u,8242.0,False,,False,0.0,False,488465.0,488061.0,488465.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,458,MYS,Malaysia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,25907709.0,False,5,u,25907709.0,False,,False,0.0,False,483495542.0,480982067.0,483495542.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,470,MLT,Malta,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,521072.0,False,5,u,521072.0,False,,False,0.0,False,4387125.0,4372272.0,4387125.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,484,MEX,Mexico,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,864044.0,False,5,u,864044.0,False,,False,0.0,False,7754001.0,7744045.0,7754001.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,504,MAR,Morocco,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,482985.0,False,5,u,482985.0,False,,False,0.0,False,243616.0,242575.0,243616.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,528,NLD,Netherlands,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,90523.0,False,5,u,90523.0,False,,False,0.0,False,89281.0,87136.0,89281.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,554,NZL,New Zealand,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,500.0,False,5,u,500.0,False,,False,0.0,False,26450.0,26000.0,26450.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,807,MKD,North Macedonia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,32.0,False,5,u,32.0,False,,False,0.0,False,236211.0,235950.0,236211.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,579,NOR,Norway,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,253.0,False,5,u,253.0,False,,False,0.0,False,62853.0,62379.0,62853.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,490,S19,"Other Asia, nes",0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,41454455.0,False,5,u,41454455.0,False,,False,0.0,False,221036374.0,219589190.0,221036374.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,608,PHL,Philippines,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,16401335.0,False,5,u,16401335.0,False,,False,0.0,False,30796980.0,30536002.0,30796980.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,616,POL,Poland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1975.0,False,5,u,1975.0,False,,False,0.0,False,115457.0,114019.0,115457.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,620,PRT,Portugal,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,23202.0,False,5,u,23202.0,False,,False,0.0,False,991250.0,990305.0,991250.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,410,KOR,Rep. of Korea,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,10316813.0,False,5,u,10316813.0,False,,False,0.0,False,64155343.0,63458267.0,64155343.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,642,ROU,Romania,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,101.0,False,5,u,101.0,False,,False,0.0,False,22366.0,22265.0,22366.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,643,RUS,Russian Federation,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,50.0,False,5,u,50.0,False,,False,0.0,False,7700.0,7250.0,7700.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,682,SAU,Saudi Arabia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1.0,False,5,u,1.0,False,,False,0.0,False,7464.0,7000.0,7464.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,702,SGP,Singapore,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,26159273.0,False,5,u,26159273.0,False,,False,0.0,False,20409835.0,20152959.0,20409835.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,703,SVK,Slovakia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,2118.0,False,5,u,2118.0,False,,False,0.0,False,106410.0,105281.0,106410.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,705,SVN,Slovenia,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,28.0,False,5,u,28.0,False,,False,0.0,False,3156.0,3123.0,3156.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,710,ZAF,South Africa,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,232.0,False,5,u,232.0,False,,False,0.0,False,37940.0,37450.0,37940.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,724,ESP,Spain,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,264742.0,False,5,u,264742.0,False,,False,0.0,False,474561.0,469634.0,474561.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,752,SWE,Sweden,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,139.0,False,5,u,139.0,False,,False,0.0,False,458486.0,453114.0,458486.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,757,CHE,Switzerland,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,893908.0,False,5,u,893908.0,False,,False,0.0,False,905433.0,899421.0,905433.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,764,THA,Thailand,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,36871900.0,False,5,u,36871900.0,False,,False,0.0,False,41782348.0,41525287.0,41782348.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,792,TUR,Türkiye,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1860.0,False,5,u,1860.0,False,,False,0.0,False,316786.0,316200.0,316786.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
C,M,20230101,2023,1,202301,842,USA,USA,M,Import,784,ARE,United Arab Emirates,0,W00,World,H6,HS,True,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",6,True,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,240.0,False,5,u,240.0,False,,False,0.0,False,3315.0,3240.0,3315.0,0,True,False,2023,1,202301,854231,Processors and controllers,previewFinalData,2026-07-17T03:27:51.239964+00:00
